"ZIP","MedianIncome"
80757,40625
80758,45250
80759,37374
80801,43750
80802,53438
80804,31417
80805,55000
80807,42083
80808,57202
80809,59485
80810,52969
80812,56750
80813,40595
80814,66754
80815,40000
80816,51179
80817,58999
80818,54219
80819,53929
80820,50417
80821,43917
80822,66250
80823,46875
80824,43125
80825,62500
80827,57969
80828,40461
80829,58110
80830,54018
80831,82216
80832,46471
80833,48333
80834,33056
80835,58438
80836,44375
80840,71705
80860,46181
80861,46354
80862,73750
80863,75346
80864,49762
80902,42398
80903,37283
80904,47177
80905,40063
80906,61074
80907,45382
80908,104777
80909,38696
80910,36278
80911,57300
80913,65250
80915,55242
80916,45779
80917,51666
80918,58875
80919,91278
80920,87450
80921,111548
80922,83067
80923,82986
80924,121875
80925,74191
80926,59938
80927,100735
80928,44375
80930,63191
80951,77823
81001,33490
81003,28296
81004,32488
81005,45495
81006,55494
81007,64534
81008,50385
81019,42262
81020,42614
81022,50349
81023,64250
81025,31016
81027,36328
81029,30000
81030,43000
81033,27396
81036,37396
81039,42857
81040,29293
81041,27321
81044,50764
81045,39375
81047,41544
81049,47708
81050,32311
81052,41875
81054,31343
81055,42617
81057,46458
81058,33036
81059,56250
81062,38661
81063,30536
81064,50250
81067,35918
81069,68750
81071,38839
81073,34286
81076,32500
81077,30938
81081,53750
81082,42439
81084,34271
81087,35313
81089,28135
81090,42961
81091,46042
81092,41711
81101,32094
81120,28284
81121,39732
81122,67221
81123,27153
81125,37622
81126,16583
81129,20114
81130,50313
81131,29417
81132,34395
81133,35583
81136,25893
81137,52264
81140,43182
81141,35511
81143,28438
81144,42045
81146,48500
81147,45862
81148,19219
81149,27500
81151,51641
81152,25795
81154,58000
81155,48750
81201,48086
81211,52011
81212,42375
81220,80417
81221,46250
81223,32398
81224,75833
81225,55000
81226,40378
81230,44180
81233,45139
81235,50227
81236,66419
81237,72500
81240,50400
81241,63750
81242,41563
81244,36667
81248,54063
81251,57083
81252,35000
81253,66765
81301,63897
81303,57339
81320,33214
81321,41117
81323,50401
81324,31679
81325,33375
81326,57250
81327,35688
81328,44631
81331,29735
81332,31563
81334,25435
81401,41069
81403,56045
81410,35714
81413,41953
81415,53750
81416,39868
81418,47917
81419,40422
81422,45147
81423,51534
81424,47813
81425,37083
81426,53750
81427,68056
81428,45842
81430,50952
81431,45859
81432,61281
81433,39514
81434,49875
81435,61122
81501,35115
81503,44353
81504,51979
81505,54808
81506,48713
81507,71990
81520,33816
81521,55081
81523,85635
81524,68125
81525,41556
81526,63214
81527,62088
81601,61831
81610,41458
81611,71250
81615,66082
81620,64716
81621,71850
81623,76568
81624,55469
81625,54540
81630,52500
81631,110265
81632,90930
81635,59725
81637,78899
81638,69271
81639,54107
81640,22500
81641,45357
81643,69844
81645,68646
81647,72344
81648,68301
81649,71250
81650,55454
81652,57346
81654,52917
81656,56645
81657,73150
82001,54754
82007,45849
82009,80998
82050,44583
82051,23516
82053,78155
82054,74832
82055,56250
82060,65694
82070,47928
82072,37676
82082,56974
82083,32596
82190,97933
82201,40275
82210,36861
82212,47500
82213,47188
82214,51761
82215,63333
82221,33750
82222,58462
82223,59417
82225,37237
82240,42742
82242,78047
82244,55417
82301,56829
82321,75804
82322,59375
82324,57813
82325,51250
82327,53194
82329,43177
82331,59744
82332,42692
82334,84205
82335,40556
82336,74028
82401,46400
82410,58164
82411,57917
82412,53594
82414,64901
82420,68750
82421,73750
82422,23839
82423,41563
82426,48286
82428,52054
82430,46000
82431,46641
82432,36875
82433,43393
82434,67679
82435,57525
82440,80388
82441,73750
82442,45250
82443,45808
82501,53155
82510,41786
82512,30000
82513,46103
82514,45789
82515,47500
82516,44750
82520,56692
82523,59444
82601,54604
82604,62568
82609,61478
82620,93454
82633,67188
82635,56250
82636,45577
82637,63063
82639,52536
82642,43125
82643,56299
82644,37039
82649,48125
82701,51771
82710,45521
82711,81389
82712,54583
82714,56442
82716,70431
82718,89103
82720,58929
82721,80288
82725,65545
82727,86411
82729,54226
82730,61652
82732,78523
82801,53760
82831,48750
82832,70670
82834,54972
82835,53938
82836,63750
82837,25536
82838,58491
82839,60781
82842,44138
82901,69477
82922,74196
82923,52738
82930,48148
82932,60104
82933,90402
82934,34450
82935,70771
82937,80757
82939,56136
82941,89226
82942,61250
82943,33750
82945,53125
83001,74096
83013,48484
83014,97921
83101,64344
83110,60761
83111,80833
83112,62929
83113,76414
83114,57604
83115,53839
83116,68229
83118,84898
83119,58750
83120,74856
83122,57614
83123,44875
83124,78125
83126,79637
83127,50917
83128,91288
83201,42072
83202,50257
83203,30729
83204,44045
83210,42563
83211,45799
83212,46250
83213,35288
83214,60833
83215,27500
83217,54271
83218,39583
83220,61354
83221,50520
83223,49821
83226,37849
83227,34405
83228,45000
83232,57500
83234,45313
83236,66505
83237,42266
83238,43977
83239,47125
83241,49359
83243,65833
83244,53750
83245,54167
83246,41250
83250,59022
83251,48233
83252,40025
83253,23375
83254,42411
83255,46563
83261,48472
83262,63145
83263,51039
83271,47031
83272,47625
83274,52878
83276,60583
83277,49297
83285,41705
83286,55208
83287,49875
83301,45379
83302,27031
83311,47679
83312,30982
83313,48578
83314,39625
83316,39821
83318,44816
83320,52396
83321,42500
83323,57773
83324,51406
83325,55486
83327,42708
83328,53622
83330,38137
83332,36841
83333,65817
83334,38625
83335,42857
83336,51813
83338,44253
83340,51810
83341,49821
83342,50688
83344,44167
83346,49940
83347,52745
83348,71944
83349,45966
83350,44167
83352,42417
83353,63571
83355,48372
83401,47974
83402,47823
83404,60310
83406,64229
83414,60139
83420,45852
83422,51087
83423,34609
83425,44205
83427,60500
83428,45893
83429,60536
83431,46771
83434,56875
83435,46667
83436,50000
83440,33202
83442,58048
83443,37361
83444,29250
83445,49781
83446,17969
83448,48419
83449,47750
83450,43958
83451,51250
83452,68348
83454,38750
83455,60052
83462,32791
83463,32308
83464,34219
83465,73125
83466,56333
83467,34349
83468,40625
83469,36042
83501,49476
83520,44375
83522,48068
83523,43409
83524,49318
83525,22083
83526,52981
83530,42656
83533,41042
83535,47109
83536,33879
83537,52313
83539,36722
83540,44091
83541,40147
83542,33750
83543,47500
83544,40636
83545,49479
83546,38250
83547,21563
83548,46250
83549,33977
83552,31435
83553,40588
83554,51964
83555,34286
83601,36094
83604,43500
83605,41107
83607,48223
83610,35357
83611,50758
83612,39537
83615,44400
83616,82654
83617,40115
83619,48775
83622,48287
83623,28600
83624,41429
83626,48000
83627,31731
83628,36272
83629,41489
83631,27772
83632,58571
83633,40395
83634,60999
83637,28750
83638,56307
83639,31705
83641,41360
83642,63400
83644,51686
83645,37941
83646,66058
83647,47830
83648,40259
83650,44750
83651,39037
83654,41198
83655,41726
83656,47083
83657,44063
83660,44545
83661,44900
83669,59853
83670,50000
83672,37679
83676,41875
83677,41731
83686,48265
83687,48129
83702,54155
83703,50185
83704,45366
83705,39961
83706,46191
83709,68098
83712,70933
83713,61451
83714,47105
83716,80133
83801,51952
83802,32500
83804,55556
83805,39320
83806,36563
83808,31250
83809,68681
83810,59531
83811,24583
83812,25625
83813,62542
83814,44803
83815,47369
83821,62500
83822,46012
83823,46250
83824,36250
83825,55417
83827,26875
83830,35491
83832,63125
83833,60926
83834,60119
83835,62262
83836,47135
83837,39183
83839,39969
83840,45833
83841,36964
83843,37544
83845,39412
83846,37125
83847,38523
83848,27679
83849,36250
83850,36806
83851,37688
83852,30052
83854,49920
83855,51157
83856,39776
83857,49306
83858,53960
83860,49589
83861,48167
83864,45461
83867,47471
83868,28304
83869,46048
83870,32250
83871,59250
83872,98438
83873,36144
83876,52604
84001,71500
84002,65833
84003,82623
84004,104183
84005,71388
84006,73875
84007,66776
84010,64370
84013,67500
84014,80729
84015,60716
84017,67143
84020,105118
84021,49726
84022,80714
84023,64375
84024,48594
84025,95755
84026,45242
84027,40161
84028,44063
84029,64516
84031,70417
84032,69281
84033,77917
84034,29375
84035,75938
84036,71220
84037,90912
84038,70000
84039,79250
84040,87971
84041,60056
84042,84583
84043,79982
84044,55641
84045,84561
84046,76875
84047,53088
84049,78459
84050,80064
84051,73611
84052,60000
84053,57188
84054,71875
84055,70167
84056,48971
84057,53848
84058,52630
84060,106167
84061,37390
84062,68180
84063,54375
84064,49688
84065,87837
84066,65571
84067,64569
84069,54750
84070,62552
84071,76607
84072,41806
84073,101750
84074,64908
84075,88170
84076,83646
84078,68918
84080,51250
84081,79309
84082,71750
84083,29327
84084,66480
84085,70750
84086,65000
84087,84418
84088,64468
84092,107269
84093,97299
84094,74118
84095,95739
84096,87723
84097,74264
84098,112278
84101,52428
84102,38802
84103,62254
84104,38636
84105,71872
84106,60752
84107,48772
84108,90741
84109,79816
84111,32955
84115,34572
84116,41651
84117,66773
84118,62203
84119,46873
84120,59534
84121,78718
84123,50847
84124,72431
84128,66578
84144,85673
84301,69000
84302,51881
84305,64667
84306,69548
84307,55119
84308,50250
84309,58167
84310,81875
84311,61743
84312,57948
84313,55192
84314,61307
84315,86867
84316,47917
84317,93750
84318,76071
84319,59969
84320,49688
84321,41295
84324,73750
84325,80208
84326,77829
84327,60741
84328,70833
84329,35750
84330,60278
84331,58750
84332,70977
84333,52750
84334,54801
84335,60836
84336,39917
84337,54955
84338,51875
84339,67500
84340,73587
84341,48431
84401,44081
84403,57170
84404,53402
84405,58744
84414,78829
84501,52268
84511,55069
84512,26000
84513,52734
84516,52083
84518,54886
84520,29141
84521,63333
84522,42188
84523,50509
84525,41490
84526,44415
84528,49852
84529,66250
84530,80134
84531,23409
84532,43483
84533,43421
84534,24706
84535,50365
84536,22986
84537,61786
84539,39432
84542,39516
84601,43487
84604,53407
84606,32088
84620,64375
84621,87542
84622,52045
84624,50392
84627,38728
84628,52292
84629,65710
84630,55750
84631,49423
84632,51417
84633,54286
84634,52857
84635,56016
84636,55446
84637,56607
84638,68438
84639,54583
84640,72500
84642,45417
84643,50536
84645,71957
84646,48750
84647,42254
84648,53640
84649,65478
84651,63331
84652,55625
84653,80625
84654,51078
84655,65625
84656,68125
84657,52813
84660,67269
84662,53182
84663,60917
84664,97229
84665,38750
84667,47250
84701,43651
84710,42917
84711,60859
84712,39125
84713,46168
84714,38026
84715,59125
84716,26000
84718,56667
84720,45021
84721,43496
84722,47969
84723,41875
84724,43194
84725,55000
84726,43125
84729,36875
84730,69063
84731,63382
84732,36719
84733,29821
84734,30625
84735,41932
84736,51429
84737,49133
84738,53618
84739,46438
84740,40000
84741,51366
84742,64375
84744,42500
84745,40774
84746,77857
84747,41875
84749,63333
84750,28906
84751,49938
84752,49688
84754,51298
84755,71667
84756,56085
84757,51771
84758,45417
84759,46912
84760,57500
84761,35633
84763,49167
84764,47250
84765,71755
84766,63152
84767,47188
84770,46726
84772,53929
84773,33625
84774,70000
84775,40972
84776,59583
84779,45938
84780,54225
84781,127847
84782,53963
84783,40662
84784,45600
84790,57145
85003,45615
85004,34595
85006,29903
85007,27557
85008,34677
85009,23302
85012,55542
85013,50182
85014,43682
85015,30661
85016,51245
85017,27864
85018,56653
85019,30202
85020,48257
85021,37595
85022,48600
85023,51483
85024,68557
85027,50427
85028,90381
85029,42224
85031,23832
85032,48608
85033,35571
85034,24046
85035,34636
85037,50224
85040,32133
85041,47199
85042,46676
85043,43895
85044,70860
85045,120804
85048,98382
85050,82529
85051,38864
85053,47387
85054,76413
85083,101932
85085,81031
85086,82746
85087,70525
85118,64138
85119,45762
85120,37271
85121,13153
85122,45818
85123,42347
85128,38202
85131,31518
85132,50385
85135,36016
85137,56607
85138,69732
85139,55316
85140,62368
85141,38750
85142,76384
85143,59390
85145,49688
85147,17091
85172,37694
85173,39583
85192,44911
85193,33565
85194,47278
85201,35799
85202,44702
85203,47422
85204,46433
85205,46055
85206,46361
85207,65627
85208,45573
85209,57731
85210,37861
85212,81101
85213,57612
85215,61908
85224,64694
85225,56272
85226,77932
85233,77415
85234,80028
85248,66614
85249,99118
85250,63538
85251,52453
85253,129375
85254,87580
85255,118618
85256,32349
85257,53552
85258,77892
85259,102875
85260,79162
85262,129564
85263,74737
85264,51250
85266,114513
85268,75394
85281,31921
85282,51129
85283,56887
85284,113370
85286,95931
85295,90773
85296,84089
85297,96875
85298,101684
85301,27336
85302,41660
85303,48711
85304,56552
85305,64315
85306,57386
85307,50431
85308,70309
85310,92875
85320,26034
85321,34352
85322,31667
85323,46146
85324,34516
85325,40208
85326,53694
85328,37500
85331,97195
85332,38378
85333,41111
85334,45083
85335,49504
85336,38393
85337,29608
85338,70004
85339,65693
85340,84170
85342,40321
85343,48690
85344,36030
85345,46746
85346,39432
85347,36229
85348,35893
85349,31793
85350,34545
85351,35453
85352,29833
85353,56640
85354,48864
85355,85421
85356,45806
85357,23854
85360,38750
85361,50489
85362,32083
85363,37136
85364,39088
85365,50301
85367,48480
85371,19612
85373,51526
85374,49515
85375,46071
85377,82340
85379,74025
85381,76015
85382,62921
85383,104814
85387,66529
85388,72048
85390,43146
85392,66379
85395,80216
85396,73941
85501,39417
85530,23333
85533,44615
85534,39167
85536,50777
85539,45475
85540,69577
85541,42135
85542,40047
85543,51159
85544,60660
85545,29830
85546,50115
85550,34500
85551,58083
85552,43583
85553,36339
85554,42386
85601,24010
85602,35735
85603,31810
85605,25125
85606,36667
85607,29929
85609,83750
85610,38250
85611,55083
85613,61424
85614,49674
85615,57039
85616,41448
85617,36250
85618,35250
85619,76397
85620,24706
85621,28367
85622,53227
85623,55343
85624,36445
85625,40064
85626,18016
85627,41974
85629,67230
85630,52644
85631,43651
85632,39219
85634,27375
85635,50664
85637,74250
85638,29965
85640,38421
85641,84438
85643,44541
85645,45521
85646,49750
85648,48761
85650,67682
85653,55046
85658,81183
85701,39288
85704,50712
85705,24717
85706,31368
85708,48775
85710,41971
85711,34551
85712,32610
85713,32353
85714,24953
85715,59228
85716,34400
85718,81574
85719,29972
85730,45852
85735,45750
85736,37283
85737,74972
85739,62063
85741,54219
85742,72650
85743,70670
85745,47751
85746,41224
85747,80794
85748,69550
85749,83517
85750,72760
85755,88466
85756,45631
85757,53250
85901,44225
85911,15833
85920,45625
85924,38949
85925,58022
85926,46750
85927,80682
85928,30261
85929,42063
85930,33750
85931,45156
85932,38833
85933,36964
85934,60347
85935,59879
85936,42480
85937,47017
85938,40536
85939,47237
85940,55474
85941,25261
85942,36667
86001,50675
86004,60898
86015,68526
86016,13500
86018,45227
86020,30536
86021,43583
86022,45125
86023,32212
86024,67273
86025,52035
86029,12580
86030,43182
86031,14598
86032,51378
86033,26274
86034,19919
86035,35238
86036,35156
86039,20000
86040,56975
86042,22841
86043,32632
86044,20761
86045,43156
86046,41629
86047,31643
86053,33672
86054,25924
86301,48130
86303,49261
86305,56672
86314,41607
86315,55370
86320,28142
86321,66774
86322,36423
86323,46801
86324,46264
86325,49980
86326,41682
86327,49572
86329,50717
86331,25617
86332,37571
86333,35752
86334,46516
86335,48373
86336,56294
86337,30139
86338,50357
86351,51797
86401,45036
86403,40935
86404,41723
86406,48580
86409,34306
86411,40227
86413,32201
86426,44511
86429,46167
86431,20905
86432,46197
86434,35469
86436,23359
86438,30096
86440,43187
86441,25094
86442,35052
86444,18776
86445,38125
86502,17321
86503,27742
86504,25718
86505,22267
86506,21635
86507,29722
86508,23594
86510,20750
86511,33563
86512,25069
86514,25057
86515,33455
86520,17195
86535,20700
86538,26897
86540,11384
86544,28542
86545,30139
86547,25147
86556,29107
87001,51296
87002,36318
87004,42926
87006,45682
87007,34853
87008,81042
87010,47132
87012,55114
87013,27857
87014,35568
87015,57380
87016,28182
87018,16607
87020,36259
87021,34500
87022,39545
87023,41833
87024,34625
87025,62480
87026,30833
87027,20750
87031,44177
87032,35588
87034,35985
87035,32152
87036,45710
87037,14960
87038,27639
87040,17596
87041,42500
87042,47565
87043,75339
87044,38125
87045,15272
87046,57361
87047,81181
87048,78148
87049,41127
87051,63272
87052,37361
87053,34643
87056,51281
87059,70779
87062,46250
87063,25313
87064,16875
87068,48841
87070,16111
87072,45673
87083,52697
87102,28213
87104,41288
87105,37190
87106,32440
87107,42548
87108,26701
87109,47560
87110,50566
87111,65546
87112,46391
87113,73051
87114,63484
87116,66031
87120,64356
87121,41606
87122,111452
87123,43727
87124,58730
87144,65807
87301,38227
87305,22792
87310,24813
87311,23826
87312,30000
87313,30841
87315,50129
87316,25000
87319,18542
87320,29531
87321,32196
87322,36250
87323,19489
87325,29125
87326,26750
87327,33105
87328,22788
87347,74583
87357,24769
87364,20268
87375,22697
87401,47810
87402,74737
87410,47566
87412,49637
87413,51759
87415,59648
87416,43889
87417,58368
87418,63750
87420,34364
87421,56250
87455,22708
87461,19605
87499,19063
87501,59138
87505,56075
87506,68991
87507,47188
87508,72227
87511,41454
87513,55750
87515,40365
87517,38824
87518,43036
87519,19310
87520,31302
87521,12773
87522,28750
87527,27931
87528,34420
87529,42220
87530,32025
87531,35000
87532,31168
87533,27500
87535,63833
87537,35943
87540,67297
87543,24545
87544,105902
87548,46790
87549,45335
87551,28793
87552,25417
87553,27153
87556,31338
87557,40565
87558,41944
87560,18319
87562,36840
87566,33929
87567,36667
87569,21475
87571,34107
87575,58000
87577,34705
87578,51131
87579,40571
87701,27218
87710,44667
87711,15714
87714,31776
87715,16201
87718,45804
87728,33750
87729,21429
87730,33750
87731,33683
87732,24886
87733,45000
87734,17083
87740,30995
87742,43295
87743,27679
87745,50500
87747,33534
87752,25417
87753,26667
87801,33460
87821,39565
87823,52500
87825,25469
87827,26994
87828,17066
87829,29837
87830,40903
87831,70750
87832,48580
87901,27816
87930,25069
87931,30493
87935,35991
87936,28894
87937,20692
87939,51250
87940,57026
87942,29450
87943,39125
88001,27474
88002,47316
88005,44556
88007,47943
88008,47974
88009,60729
88011,54910
88012,45449
88020,36641
88021,28692
88022,41719
88023,32625
88024,39054
88025,24375
88026,26597
88027,35417
88029,14514
88030,28382
88032,43878
88038,43750
88039,70804
88041,34750
88043,34234
88044,37572
88045,34091
88046,41745
88047,67896
88048,29815
88052,12470
88056,21000
88061,41932
88063,25649
88065,43661
88072,28049
88081,25485
88101,42240
88112,47750
88113,29375
88115,55000
88116,39688
88118,30625
88119,30611
88120,37857
88121,30938
88124,46630
88130,34555
88132,55417
88134,38750
88135,40026
88136,102778
88201,48003
88203,37131
88210,58743
88220,61142
88230,38497
88231,67083
88232,40526
88240,57302
88242,79000
88252,51645
88253,52344
88256,38906
88260,51368
88267,46538
88301,29219
88310,45779
88311,38988
88312,65339
88316,38222
88317,49816
88318,50833
88321,24063
88325,43214
88330,41604
88336,24792
88337,48804
88338,142679
88339,50625
88340,29167
88341,47813
88345,40486
88346,30709
88347,32250
88348,26406
88350,20346
88351,20750
88352,40125
88353,30078
88401,26266
88411,43750
88414,33125
88415,35729
88418,40313
88419,41691
88422,63641
88426,36400
88427,47500
88430,46181
88434,50556
88435,27288
88436,35978
89001,50417
89002,75523
89003,50169
89004,116500
89005,58573
89007,42708
89008,45833
89010,42250
89011,58047
89012,71231
89013,40417
89014,50399
89015,51757
89018,44293
89019,37344
89020,51461
89021,86536
89025,63839
89027,44498
89029,33185
89030,30348
89031,61252
89032,55204
89039,23571
89040,53029
89042,49444
89043,44135
89044,74608
89045,97368
89046,28889
89047,61500
89048,40559
89049,38398
89052,76763
89054,43438
89060,36617
89061,57480
89074,68249
89081,57842
89084,72989
89085,93140
89086,53261
89101,23522
89102,32293
89103,36706
89104,32881
89106,29631
89107,41501
89108,43097
89109,46883
89110,43621
89113,62132
89115,34197
89117,54104
89118,50894
89119,31576
89120,51420
89121,37098
89122,45031
89123,61006
89124,81875
89128,52603
89129,65847
89130,62617
89131,79324
89134,63725
89135,84703
89138,105155
89139,69933
89141,81739
89142,48826
89143,79353
89144,75811
89145,55493
89146,44269
89147,52877
89148,62860
89149,64509
89156,44398
89166,75714
89169,30507
89178,76122
89179,79718
89183,63196
89301,58171
89310,45719
89311,76136
89314,47500
89316,61250
89317,56198
89318,51845
89319,63393
89403,55248
89406,45429
89408,51709
89410,58937
89411,134838
89412,43041
89413,94464
89414,49327
89415,39253
89418,73494
89419,42239
89421,23477
89423,70282
89424,27250
89425,52679
89426,35471
89427,29079
89429,41075
89431,39523
89433,46223
89434,54622
89436,79012
89439,61071
89440,66781
89441,81107
89442,40183
89444,48750
89445,69621
89447,40690
89448,79675
89449,52365
89450,101111
89451,77687
89460,53652
89501,24030
89502,35606
89503,42471
89506,55412
89508,67423
89509,52376
89510,61563
89511,86506
89512,30236
89519,101587
89521,81157
89523,66007
89701,47085
89703,66494
89704,89607
89705,59806
89706,40355
89801,77433
89815,91883
89820,80417
89821,83828
89822,74868
89823,108603
89825,26979
89828,140523
89832,34792
89833,43958
89834,26652
89835,51912
89883,45714
90001,34323
90002,32520
90003,31878
90004,43180
90005,31485
90006,31993
90007,22485
90008,36134
90010,47569
90011,31684
90012,32712
90013,22058
90014,23580
90015,30463
90016,41140
90017,25143
90018,35696
90019,47518
90020,40353
90021,12370
90022,40650
90023,37472
90024,57210
90025,72653
90026,51568
90027,52922
90028,35729
90029,35132
90031,36801
90032,45218
90033,29499
90034,60965
90035,74667
90036,71917
90037,27129
90038,35739
90039,77361
90040,41897
90041,68457
90042,51444
90043,41449
90044,30288
90045,81058
90046,61157
90047,40913
90048,83672
90049,117007
90056,74959
90057,29332
90058,15224
90059,35061
90061,36094
90062,37293
90063,41267
90064,92626
90065,54796
90066,72004
90067,120208
90068,76485
90069,82237
90077,178194
90094,121087
90201,38244
90210,146250
90211,73659
90212,100183
90220,50938
90221,43304
90222,37730
90230,73469
90232,80222
90240,76748
90241,61151
90242,60732
90245,91623
90247,44824
90248,55368
90249,53783
90250,47076
90254,121345
90255,37108
90260,55666
90262,43952
90265,126227
90266,144868
90270,36717
90272,168225
90274,158673
90275,120553
90277,99358
90278,106102
90280,45522
90290,104392
90291,82467
90292,100842
90293,85561
90301,40799
90302,43494
90303,40632
90304,38374
90305,66114
90401,67022
90402,140612
90403,85870
90404,73042
90405,83034
90501,62590
90502,67225
90503,78290
90504,75036
90505,84450
90601,69011
90602,49946
90603,92982
90604,64653
90605,67019
90606,63189
90620,83524
90621,54670
90623,83857
90630,84421
90631,69425
90638,81013
90640,47598
90650,61050
90660,57166
90670,61071
90680,50293
90701,58849
90703,94752
90704,61905
90706,50704
90710,55176
90712,84109
90713,89171
90715,66239
90716,35778
90717,59791
90720,96290
90723,46364
90731,48697
90732,86594
90740,59875
90742,76667
90743,109028
90744,42112
90745,71813
90746,80175
90755,70357
90802,45689
90803,78406
90804,46790
90805,45878
90806,47034
90807,72401
90808,97500
90810,51271
90813,31775
90814,61093
90815,79809
91001,89906
91006,90829
91007,75353
91008,102917
91010,63090
91011,158281
91016,67868
91020,70014
91024,95256
91030,84683
91040,70841
91042,51461
91046,20417
91101,61473
91103,62697
91104,70208
91105,107284
91106,75160
91107,84663
91108,141739
91201,54603
91202,62104
91203,48849
91204,41586
91205,38138
91206,53911
91207,86190
91208,111563
91210,160132
91214,91255
91301,115125
91302,120288
91303,48238
91304,62690
91306,62748
91307,103161
91311,80792
91316,66128
91320,109810
91321,62237
91324,63368
91325,60593
91326,101656
91331,53714
91335,51263
91340,55463
91342,63895
91343,58285
91344,81335
91345,65818
91350,101695
91351,70663
91352,51047
91354,116009
91355,89889
91356,68817
91360,90459
91361,109966
91362,103894
91364,96635
91367,80751
91377,121348
91381,117835
91384,102744
91387,84930
91390,108391
91401,49153
91402,39095
91403,83241
91405,39472
91406,49764
91411,47126
91423,81753
91436,137683
91501,61048
91502,40083
91504,74006
91505,80389
91506,73661
91601,50275
91602,72417
91604,94583
91605,44913
91606,42273
91607,56096
91701,83426
91702,59027
91706,53693
91708,82833
91709,97222
91710,72969
91711,94509
91722,69708
91723,60053
91724,80797
91730,63567
91731,34554
91732,44421
91733,40841
91737,99333
91739,100336
91740,68487
91741,88612
91744,60784
91745,79280
91746,61357
91748,61740
91750,78375
91752,64960
91754,58833
91755,48350
91759,56250
91761,65154
91762,50309
91763,50573
91764,50728
91765,90690
91766,50412
91767,52184
91768,46964
91770,46862
91773,78799
91775,79637
91776,49443
91780,62461
91784,102209
91786,51651
91789,93231
91790,72746
91791,73917
91792,67843
91801,51867
91803,57380
91901,81603
91902,90184
91905,31051
91906,49000
91910,55492
91911,51383
91913,83693
91914,124578
91915,104170
91916,84076
91917,76065
91931,24083
91932,48010
91934,25354
91935,100976
91941,71197
91942,55753
91945,59025
91950,41867
91962,100302
91963,42563
91977,58937
91978,61508
92003,71128
92004,33487
92007,98264
92008,77802
92009,112189
92010,97770
92011,105049
92014,120882
92019,74400
92020,50617
92021,48569
92024,101096
92025,50774
92026,59539
92027,56250
92028,60196
92029,86250
92036,45156
92037,102297
92040,66960
92054,53519
92056,63109
92057,63473
92058,43855
92059,66288
92061,52500
92064,98942
92065,79169
92066,51023
92067,133355
92069,59770
92070,43447
92071,77712
92075,99688
92078,65686
92081,60682
92082,76530
92083,52123
92084,56501
92086,37083
92091,145705
92101,57209
92102,42464
92103,72200
92104,52029
92105,37908
92106,83288
92107,73088
92108,65586
92109,71098
92110,61310
92111,60134
92113,31001
92114,58036
92115,46994
92116,60362
92117,66297
92118,92413
92119,74507
92120,85275
92121,101906
92122,73756
92123,72245
92124,82037
92126,90006
92127,117150
92128,96026
92129,115260
92130,136855
92131,120584
92139,57442
92145,202563
92154,61618
92173,37166
92201,42453
92203,65947
92210,96201
92211,58274
92220,40907
92223,65766
92225,39314
92227,41611
92230,34018
92231,34379
92233,35208
92234,41743
92236,36300
92239,57768
92240,35393
92241,32629
92242,29911
92243,42476
92249,52886
92250,36500
92251,82901
92252,35449
92253,72203
92254,27492
92256,35405
92257,18299
92259,31136
92260,51426
92262,46162
92264,45166
92266,25119
92268,37875
92270,66083
92273,25000
92274,28960
92275,30750
92276,43308
92277,37613
92278,65547
92281,33380
92282,35417
92283,29514
92284,40333
92285,30963
92301,29715
92305,38095
92307,55044
92308,42389
92309,37609
92310,49279
92311,42138
92313,64305
92314,50916
92315,47095
92316,50310
92320,45928
92321,70272
92322,35500
92324,45325
92325,50518
92327,35694
92328,31250
92333,27222
92335,43444
92336,85027
92337,72655
92339,62950
92342,70329
92344,72369
92345,43700
92346,60265
92347,49000
92352,68229
92354,57610
92356,31821
92358,49861
92359,54437
92363,33520
92365,58031
92368,33618
92371,50980
92372,53306
92373,61947
92374,66035
92376,47479
92377,74877
92378,72596
92382,61800
92385,48864
92386,29063
92391,50492
92392,56385
92394,46267
92395,40735
92397,59184
92398,39500
92399,56586
92401,16607
92404,39500
92405,37141
92407,54057
92408,33236
92410,26168
92411,34462
92501,52041
92503,58627
92504,58711
92505,59187
92506,81531
92507,42957
92508,101788
92509,60600
92518,69559
92530,49578
92532,82784
92536,51161
92539,35690
92543,28888
92544,44841
92545,43597
92548,38415
92549,59500
92551,52444
92553,45402
92555,75114
92557,64257
92561,78565
92562,77207
92563,82686
92567,56447
92570,46279
92571,53204
92582,60170
92583,40790
92584,79778
92585,62113
92586,34781
92587,69176
92590,61328
92591,75121
92592,93158
92595,64988
92596,89589
92602,105612
92603,114606
92604,94201
92606,91250
92610,121861
92612,74525
92614,92438
92617,40305
92618,100100
92620,98830
92624,82328
92625,135266
92626,80951
92627,62115
92629,84974
92630,82899
92637,39223
92646,91637
92647,73604
92648,89089
92649,90534
92651,103191
92653,94074
92655,43278
92656,102289
92657,195051
92660,117263
92661,102167
92662,97206
92663,94938
92672,75561
92673,136776
92675,80120
92676,100919
92677,97059
92678,82386
92679,153531
92683,55224
92688,99342
92691,100956
92692,106797
92694,145148
92701,39348
92703,50692
92704,60867
92705,87782
92706,58623
92707,61348
92708,83860
92780,66306
92782,100024
92801,50423
92802,51913
92804,53733
92805,56636
92806,64227
92807,99698
92808,113703
92821,82603
92823,132333
92831,61050
92832,58274
92833,67752
92835,94332
92840,62420
92841,55267
